198,198,2024-07-17,1,Female,Not Graduate,0,1,0,1907,Urban,120
199,199,2024-07-18,1,Female,Graduate,0,0,0,3416,Semiurban,113
200,200,2024-07-19,0,Male,Graduate,0,1,1,11000,Urban,83
201,201,2024-07-20,1,Male,Not Graduate,1,0,0,2600,Semiurban,90
202,202,2024-07-21,1,Male,Graduate,2,1,0,4923,Semiurban,166
203,203,2024-07-22,0,Male,Not Graduate,3,0,0,3992,Urban,
204,204,2024-07-23,1,Male,Not Graduate,1,0,0,3500,Urban,135
205,205,2024-07-24,1,Male,Not Graduate,2,0,0,3917,Semiurban,124
206,206,2024-07-25,1,Female,Not Graduate,0,1,0,4408,Semiurban,120
207,207,2024-07-26,1,Female,Graduate,0,1,0,3244,Urban,80
208,208,2024-07-27,1,Male,Not Graduate,0,1,0,3975,Rural,55
209,209,2024-07-28,1,Male,Graduate,0,1,0,2479,Urban,59
210,210,2024-07-29,0,Male,Graduate,0,1,0,3418,Semiurban,127
211,211,2024-07-30,0,Female,Graduate,0,1,0,10000,Semiurban,214
212,212,2024-07-31,0,Male,Graduate,3,0,0,3430,Semiurban,128
213,213,2024-08-01,1,Male,Graduate,1,0,1,7787,Urban,240
214,214,2024-08-02,1,Male,Not Graduate,3,0,1,5703,Rural,130
215,215,2024-08-03,1,Male,Graduate,0,0,0,3173,Urban,137
216,216,2024-08-04,1,Male,Not Graduate,3,0,0,3850,Semiurban,100
217,217,2024-08-05,0,Male,Graduate,0,0,0,150,Rural,135
218,218,2024-08-06,1,Male,Graduate,0,0,0,3727,Semiurban,131
219,219,2024-08-07,0,Male,Graduate,2,0,0,5000,Semiurban,72
220,220,2024-08-08,1,Female,Graduate,2,0,0,4283,Semiurban,127
221,221,2024-08-09,0,Male,Graduate,0,0,0,2221,Urban,60
222,222,2024-08-10,1,Male,Graduate,2,0,0,4009,Semiurban,116
223,223,2024-08-11,1,Male,Graduate,0,1,0,2971,Semiurban,144
224,224,2024-08-12,1,Male,Graduate,0,0,0,7578,Semiurban,175
225,225,2024-08-13,1,Male,Graduate,0,0,0,6250,Semiurban,128
226,226,2024-08-14,0,Male,Graduate,0,0,0,3250,Rural,170
227,227,2024-08-15,0,Male,Not Graduate,,0,1,4735,Urban,138
228,228,2024-08-16,1,Male,Graduate,2,0,0,6250,Semiurban,210
229,229,2024-08-17,1,Male,Graduate,,0,0,4758,Semiurban,158
230,230,2024-08-18,1,Male,Graduate,0,1,1,6400,Rural,200
231,231,2024-08-19,1,Male,Graduate,1,0,0,2491,Semiurban,104
232,232,2024-08-20,1,Male,Graduate,0,0,0,3716,Rural,42
233,233,2024-08-21,1,Male,Not Graduate,0,1,0,3189,Rural,120
234,234,2024-08-22,1,Female,Graduate,0,1,0,8333,Semiurban,280
235,235,2024-08-23,1,Male,Graduate,1,0,0,3155,Semiurban,140
236,236,2024-08-24,1,Male,Graduate,1,0,0,5500,Rural,170
237,237,2024-08-25,0,Male,Graduate,0,0,0,5746,Urban,255
238,238,2024-08-26,1,Female,Graduate,0,1,1,3463,Urban,122
239,239,2024-08-27,1,Female,Graduate,1,1,0,3812,Rural,112
240,240,2024-08-28,1,Male,Graduate,1,0,0,3315,Semiurban,96
241,241,2024-08-29,1,Male,Graduate,2,0,0,5819,Rural,120
242,242,2024-08-30,0,Male,Not Graduate,1,0,0,2510,Urban,140
243,243,2024-08-31,1,Male,Graduate,0,1,0,2965,Urban,155
244,244,2024-09-01,1,Male,Graduate,2,0,1,6250,Rural,108
245,245,2024-09-02,1,Male,Not Graduate,0,0,0,3406,Semiurban,123
246,246,2024-09-03,0,Male,Graduate,0,1,1,6050,Urban,120
247,247,2024-09-04,1,Male,Graduate,2,0,0,9703,Urban,112
248,248,2024-09-05,1,Male,Not Graduate,1,0,0,6608,Urban,137
249,249,2024-09-06,1,Male,Graduate,1,0,0,2882,Semiurban,123
250,250,2024-09-07,1,Male,Graduate,0,0,0,1809,Urban,90
251,251,2024-09-08,0,Male,Not Graduate,0,0,0,1668,Semiurban,201
252,252,2024-09-09,0,Female,Graduate,2,1,0,3427,Urban,138
253,253,2024-09-10,1,Male,Not Graduate,0,1,1,2583,Rural,104
254,254,2024-09-11,1,Male,Not Graduate,1,0,0,2661,Semiurban,279
255,255,2024-09-12,0,Male,Graduate,0,1,1,16250,Urban,192
256,256,2024-09-13,1,Female,Graduate,3,1,0,3083,Rural,255
257,257,2024-09-14,0,Male,Not Graduate,0,1,0,6045,Rural,115
258,258,2024-09-15,0,Male,Graduate,3,0,0,5250,Urban,94
259,259,2024-09-16,0,Male,Graduate,0,0,0,14683,Rural,304
260,260,2024-09-17,0,Male,Not Graduate,3,0,0,4931,Semiurban,128
261,261,2024-09-18,1,Male,Graduate,1,0,0,6083,Urban,330
262,262,2024-09-19,1,Male,Graduate,0,1,0,2060,Semiurban,134
263,263,2024-09-20,0,Female,Graduate,1,1,0,3481,Semiurban,155
264,264,2024-09-21,1,Female,Graduate,0,1,0,7200,Rural,120
265,265,2024-09-22,1,Male,Graduate,0,1,1,5166,Semiurban,128
266,266,2024-09-23,1,Male,Graduate,0,1,0,4095,Rural,151
267,267,2024-09-24,1,Male,Graduate,2,0,0,4708,Semiurban,150
268,268,2024-09-25,1,Male,Graduate,3,0,0,4333,Urban,160
269,269,2024-09-26,0,Female,Graduate,0,1,0,3418,Rural,135
270,270,2024-09-27,1,Female,Graduate,1,1,0,2876,Urban,90
271,271,2024-09-28,1,Female,Graduate,0,1,0,3237,Urban,30
272,272,2024-09-29,1,Male,Graduate,0,0,0,11146,Urban,136
273,273,2024-09-30,1,Male,Graduate,0,1,0,2833,Rural,126
274,274,2024-10-01,1,Male,Graduate,0,0,0,2620,Semiurban,150
275,275,2024-10-02,1,Male,Graduate,2,0,0,3900,Semiurban,90
276,276,2024-10-03,1,Male,Graduate,1,0,0,2750,Semiurban,115
277,277,2024-10-04,1,Male,Graduate,0,0,0,3993,Semiurban,207
278,278,2024-10-05,1,Male,Graduate,0,0,0,3103,Urban,80
279,279,2024-10-06,1,Male,Graduate,0,0,0,14583,Semiurban,436
280,280,2024-10-07,1,Female,Not Graduate,0,0,0,4100,Rural,124
281,281,2024-10-08,0,Male,Not Graduate,1,1,1,4053,Urban,158
282,282,2024-10-09,1,Male,Graduate,0,0,0,3927,Semiurban,112
283,283,2024-10-10,1,Male,Graduate,2,0,0,2301,Urban,78
284,284,2024-10-11,1,Female,Graduate,0,1,0,1811,Urban,54
285,285,2024-10-12,0,Male,Graduate,0,0,0,20667,Rural,
286,286,2024-10-13,1,Male,Graduate,0,1,0,3158,Rural,89
287,287,2024-10-14,0,Female,Graduate,0,1,1,2600,Semiurban,99
288,288,2024-10-15,1,Male,Graduate,0,0,0,3704,Rural,120
289,289,2024-10-16,1,Female,Graduate,0,1,0,4124,Semiurban,115
290,290,2024-10-17,1,Male,Graduate,0,1,0,9508,Rural,187
291,291,2024-10-18,1,Male,Graduate,0,0,0,3075,Rural,139
292,292,2024-10-19,0,Male,Graduate,2,0,0,4400,Semiurban,127
293,293,2024-10-20,1,Male,Graduate,2,0,0,3153,Urban,134
294,294,2024-10-21,0,Female,Graduate,,1,0,5417,Urban,143
295,295,2024-10-22,1,Male,Graduate,0,0,0,2383,Semiurban,172
296,296,2024-10-23,1,Male,Graduate,3,0,0,4416,Urban,110
297,297,2024-10-24,1,Male,Graduate,1,0,0,6875,Semiurban,200
298,298,2024-10-25,1,Female,Graduate,1,0,0,4666,Urban,135
299,299,2024-10-26,0,Female,Graduate,0,1,0,5000,Rural,151
300,300,2024-10-27,0,Male,Graduate,1,0,0,2014,Urban,113
301,301,2024-10-28,0,Male,Not Graduate,0,0,0,1800,Urban,93
302,302,2024-10-29,1,Male,Not Graduate,,0,0,2875,Semiurban,105
303,303,2024-10-30,1,Female,Graduate,0,1,0,5000,Rural,132
304,304,2024-10-31,1,Male,Graduate,1,0,0,1625,Urban,96
305,305,2024-11-01,1,Male,Graduate,0,1,0,4000,Rural,140
306,306,2024-11-02,0,Male,Not Graduate,0,1,0,2000,Urban,
307,307,2024-11-03,1,Female,Graduate,0,1,0,3762,Rural,135
308,308,2024-11-04,0,Female,Graduate,0,1,0,2400,Urban,104
309,309,2024-11-05,0,Male,Graduate,0,1,0,20233,Rural,480
310,310,2024-11-06,1,Male,Not Graduate,2,0,0,7667,Rural,185
311,311,2024-11-07,1,Female,Graduate,0,1,0,2917,Semiurban,84
312,312,2024-11-08,1,Male,Not Graduate,0,1,0,2927,Semiurban,111
313,313,2024-11-09,1,Female,Graduate,0,1,0,2507,Rural,56
314,314,2024-11-10,1,Male,Graduate,2,0,1,5746,Rural,144
315,315,2024-11-11,0,,Graduate,0,0,0,2473,Rural,159
316,316,2024-11-12,1,Male,Not Graduate,1,0,0,3399,Urban,111
317,317,2024-11-13,1,Male,Graduate,2,0,0,3717,Semiurban,120
318,318,2024-11-14,1,Male,Graduate,0,0,0,2058,Urban,88
319,319,2024-11-15,1,Female,Graduate,1,1,0,3541,Semiurban,112
320,320,2024-11-16,0,Male,Graduate,1,0,1,10000,Rural,155
321,321,2024-11-17,1,Male,Graduate,0,0,0,2400,Semiurban,115
322,322,2024-11-18,1,Male,Graduate,3,0,0,4342,Semiurban,124
323,323,2024-11-19,1,Male,Not Graduate,2,0,0,3601,Rural,
324,324,2024-11-20,1,Female,Graduate,0,1,0,3166,Rural,132
325,325,2024-11-21,1,Male,Graduate,3,0,0,15000,Rural,300
326,326,2024-11-22,0,Male,Graduate,1,0,1,8666,Rural,376
327,327,2024-11-23,1,Male,Graduate,0,1,0,4917,Rural,130
328,328,2024-11-24,1,Male,Graduate,0,0,1,5818,Semiurban,184
329,329,2024-11-25,0,Female,Graduate,0,0,0,4333,Urban,110
330,330,2024-11-26,1,Female,Graduate,0,1,0,2500,Urban,67
331,331,2024-11-27,1,Male,Graduate,1,1,0,4384,Urban,117
332,332,2024-11-28,1,Male,Graduate,0,1,0,2935,Semiurban,98
333,333,2024-11-29,1,Male,Graduate,,1,0,2833,Urban,71
334,334,2024-11-30,1,Male,Graduate,0,0,0,63337,Urban,490
335,335,2024-12-01,1,,Graduate,1,0,1,9833,Urban,182
336,336,2024-12-02,1,Male,Graduate,,0,1,5503,Semiurban,70
337,337,2024-12-03,1,Male,Graduate,1,0,0,5250,Rural,160
338,338,2024-12-04,1,Male,Graduate,2,0,1,2500,Rural,176
339,339,2024-12-05,0,Female,Not Graduate,3,1,0,1830,Urban,
340,340,2024-12-06,1,Female,Graduate,0,1,0,4160,Semiurban,71
341,341,2024-12-07,0,Male,Not Graduate,3,0,0,2647,Rural,173
342,342,2024-12-08,0,Female,Graduate,0,1,0,2378,Rural,46
343,343,2024-12-09,1,Male,Not Graduate,1,0,0,4554,Urban,158
344,344,2024-12-10,1,Male,Not Graduate,3,0,0,3173,Semiurban,74
345,345,2024-12-11,1,Male,Graduate,2,0,0,2583,Rural,125
346,346,2024-12-12,1,Male,Graduate,0,0,0,2499,Semiurban,160
347,347,2024-12-13,0,Male,Not Graduate,,0,0,3523,Rural,152
348,348,2024-12-14,1,Male,Not Graduate,2,0,0,3083,Urban,126
349,349,2024-12-15,1,Male,Graduate,0,0,0,6333,Semiurban,259
350,350,2024-12-16,1,Male,Graduate,0,0,0,2625,Rural,187
351,351,2024-12-17,1,Male,Graduate,0,0,0,9083,Semiurban,228
352,352,2024-12-18,0,Male,Graduate,0,1,0,8750,Rural,308
353,353,2024-12-19,1,Male,Graduate,3,0,0,2666,Rural,95
354,354,2024-12-20,0,Female,Graduate,0,0,1,5500,Rural,105
355,355,2024-12-21,1,Female,Graduate,0,0,0,2423,Semiurban,130
356,356,2024-12-22,1,Female,Graduate,,1,0,3813,Urban,116
357,357,2024-12-23,1,Male,Graduate,2,0,0,8333,Rural,165
358,358,2024-12-24,0,Male,Graduate,1,0,0,3875,Urban,67
359,359,2024-12-25,0,Male,Not Graduate,0,0,0,3000,Urban,100
360,360,2024-12-26,1,Male,Graduate,3,0,0,5167,Semiurban,200
361,361,2024-12-27,0,Female,Graduate,1,1,0,4723,Semiurban,81
362,362,2024-12-28,1,Male,Graduate,2,0,0,5000,Semiurban,236
363,363,2024-12-29,1,Male,Graduate,0,0,0,4750,Urban,130
364,364,2024-12-30,1,Male,Graduate,0,0,0,3013,Urban,95
365,365,2024-12-31,1,Male,Graduate,0,1,1,6822,Rural,141
366,366,2025-01-01,0,Male,Not Graduate,0,1,0,6216,Rural,133
367,367,2025-01-02,0,Male,Graduate,0,1,0,2500,Semiurban,96
368,368,2025-01-03,0,Male,Graduate,0,1,0,5124,Rural,124
369,369,2025-01-04,1,Male,Graduate,1,0,0,6325,Semiurban,175
370,370,2025-01-05,0,Male,Graduate,0,0,0,19730,Rural,570
371,371,2025-01-06,1,Female,Graduate,0,1,1,15759,Semiurban,55
372,372,2025-01-07,1,Male,Graduate,2,0,0,5185,Semiurban,155
373,373,2025-01-08,1,Male,Graduate,2,0,1,9323,Rural,380
374,374,2025-01-09,0,Male,Graduate,1,1,0,3062,Urban,111
375,375,2025-01-10,1,Female,Graduate,0,1,0,2764,Urban,110
376,376,2025-01-11,1,Male,Graduate,0,0,0,4817,Urban,120
377,377,2025-01-12,1,Male,Graduate,3,0,0,8750,Rural,130
